Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,32,1,28,1,1-2 Year,Yes,2630,157,217,0
Female,49,1,19,0,1-2 Year,Yes,33971,26,144,1
Male,31,1,28,0,< 1 Year,Yes,42639,124,41,1
Male,45,1,36,0,1-2 Year,Yes,2630,124,156,1
Male,58,1,23,0,1-2 Year,Yes,23038,124,112,0
Female,58,1,28,0,1-2 Year,Yes,53456,29,284,0
Female,25,1,28,0,< 1 Year,Yes,2630,160,51,1
Female,42,1,15,0,1-2 Year,Yes,27943,26,285,1
Male,51,1,8,0,1-2 Year,Yes,53541,25,241,0
Female,22,1,30,1,< 1 Year,No,25832,152,81,0
Male,42,1,47,0,1-2 Year,Yes,27735,26,246,0
Male,26,1,22,0,< 1 Year,Yes,40975,152,20,0
Male,42,1,28,0,1-2 Year,Yes,39076,124,249,1
Male,39,1,28,0,1-2 Year,Yes,34232,61,242,1
Male,25,1,50,1,< 1 Year,No,30251,152,95,0
Male,48,1,37,0,1-2 Year,Yes,38628,124,122,0
Female,49,1,28,0,1-2 Year,Yes,32270,26,165,1
Male,65,1,28,0,1-2 Year,Yes,43216,26,24,0
Male,28,1,50,1,< 1 Year,No,36164,152,215,0
Male,39,1,7,0,1-2 Year,Yes,2630,124,105,1
Female,27,1,21,1,< 1 Year,No,28835,152,262,0
Male,56,1,28,1,1-2 Year,No,24297,26,123,0
Female,23,1,30,1,< 1 Year,No,28683,152,104,0
Female,43,1,28,0,1-2 Year,Yes,38211,26,63,1
Male,25,1,28,0,< 1 Year,Yes,67113,124,98,1
Female,29,1,28,0,1-2 Year,Yes,23357,156,84,0
Male,31,1,28,1,< 1 Year,No,26291,152,80,0
Male,45,1,29,0,1-2 Year,Yes,34319,124,292,0
Male,21,1,46,0,< 1 Year,Yes,37027,160,82,0
Female,25,1,29,1,< 1 Year,No,39634,152,293,0
Male,46,1,41,0,1-2 Year,Yes,32755,26,287,0
Female,39,1,28,0,1-2 Year,Yes,2630,60,33,1
Male,39,1,28,0,1-2 Year,Yes,36847,26,186,1
Male,44,1,28,0,> 2 Years,Yes,2630,26,284,0
Female,54,1,48,1,1-2 Year,No,2630,124,33,0
Female,43,1,35,0,1-2 Year,Yes,34680,10,11,1
Female,28,1,32,1,< 1 Year,Yes,40904,160,130,0
Female,63,1,28,0,> 2 Years,Yes,33698,55,238,0
Female,43,1,28,0,1-2 Year,Yes,44837,124,286,1
Male,43,1,19,0,1-2 Year,Yes,20709,29,271,1
Female,40,1,28,0,1-2 Year,Yes,27440,24,228,1
Male,41,1,28,0,1-2 Year,Yes,69745,55,50,1
Male,60,1,23,0,1-2 Year,No,27824,124,173,0
Female,61,1,8,0,1-2 Year,Yes,42965,124,234,0
Male,56,1,29,0,> 2 Years,Yes,2630,124,121,1
Male,20,1,47,0,1-2 Year,Yes,29537,156,134,0
Female,61,1,28,0,1-2 Year,Yes,38232,124,28,0
Female,43,1,28,0,1-2 Year,Yes,31442,42,267,0
Male,37,1,15,0,1-2 Year,No,2630,160,82,0
Female,25,1,28,1,< 1 Year,No,34101,152,277,0
Female,23,1,13,1,< 1 Year,No,30288,152,103,0
Female,23,1,36,1,< 1 Year,No,33465,160,44,0
Female,69,1,28,0,1-2 Year,Yes,30030,124,98,0
Female,67,1,33,0,1-2 Year,Yes,2630,124,244,1
Female,64,1,28,0,1-2 Year,Yes,39021,125,33,0
Male,49,1,28,0,1-2 Year,Yes,41126,122,36,1
Male,68,1,1,0,1-2 Year,Yes,2630,26,294,1
Male,24,1,13,1,< 1 Year,No,24822,152,131,0
Male,58,1,28,0,1-2 Year,Yes,32510,26,133,1
Female,33,1,8,0,< 1 Year,Yes,2630,152,206,0
Female,43,1,21,0,1-2 Year,Yes,31777,124,167,1
Male,44,1,28,0,1-2 Year,Yes,30556,124,202,1
Male,26,1,6,0,< 1 Year,Yes,17727,152,216,1
Female,39,1,46,0,1-2 Year,Yes,26893,124,81,1
Male,42,1,41,0,1-2 Year,Yes,32889,124,274,1
Female,21,1,27,0,< 1 Year,Yes,31808,152,125,1
Male,21,1,28,0,< 1 Year,No,28510,152,35,0
Male,26,1,16,0,< 1 Year,Yes,2630,152,263,1
Female,37,1,24,0,1-2 Year,Yes,68532,124,299,1
Male,39,1,50,1,1-2 Year,No,2630,124,133,0
Female,36,1,8,0,1-2 Year,Yes,36602,124,127,1
Male,57,1,28,0,1-2 Year,Yes,28937,26,31,1
Female,23,1,15,1,< 1 Year,No,41504,152,74,0
Male,41,1,28,0,> 2 Years,Yes,47892,26,272,1
Male,56,1,8,0,> 2 Years,Yes,38784,124,49,1
Female,35,1,28,0,1-2 Year,Yes,45115,122,201,1
Male,44,1,28,1,1-2 Year,No,2630,26,264,0
Female,29,1,35,0,1-2 Year,Yes,2630,156,90,0
Male,72,1,28,0,1-2 Year,Yes,85517,124,281,1
Male,23,1,8,1,< 1 Year,No,46183,152,139,0
Female,23,1,6,1,< 1 Year,Yes,34935,152,167,0
Male,41,1,46,0,1-2 Year,Yes,38437,11,122,1
Male,46,1,9,0,> 2 Years,Yes,35525,122,185,0
Female,33,1,28,0,< 1 Year,Yes,27466,26,153,1
Male,64,1,28,0,1-2 Year,Yes,65473,122,69,1
Female,48,1,29,1,1-2 Year,No,31901,26,284,0
Female,22,1,8,0,< 1 Year,No,38125,152,229,0
Female,21,1,6,0,< 1 Year,Yes,19196,152,40,0
Female,38,1,11,0,1-2 Year,Yes,30406,124,128,1
Male,44,1,28,0,1-2 Year,Yes,37121,26,16,0
Female,67,1,28,1,1-2 Year,No,53020,26,40,0
Male,25,1,8,0,1-2 Year,No,35284,154,10,0
Male,52,1,3,0,1-2 Year,Yes,28088,26,285,1
Male,35,1,28,0,1-2 Year,Yes,37436,26,218,1
Male,43,1,46,0,1-2 Year,Yes,2630,160,287,1
Male,57,1,28,0,> 2 Years,Yes,42308,26,123,0
Female,24,1,43,0,< 1 Year,Yes,43104,152,50,0
Female,23,1,8,1,< 1 Year,No,44264,152,182,0
Female,60,1,28,0,1-2 Year,Yes,41529,124,108,0
Male,67,1,46,0,1-2 Year,Yes,28140,26,150,1
Female,33,1,28,0,1-2 Year,Yes,24275,124,32,1
Male,31,1,3,0,1-2 Year,Yes,23911,156,99,1
Female,45,1,10,1,1-2 Year,No,23669,152,266,0
Male,64,1,33,0,1-2 Year,Yes,22802,26,33,1
Male,57,1,8,0,> 2 Years,Yes,39420,156,131,0
Male,33,1,23,0,< 1 Year,Yes,43539,26,135,1
Female,23,1,9,1,< 1 Year,No,26995,160,247,0
Male,58,1,22,0,1-2 Year,Yes,26646,26,291,0
Male,60,1,28,0,1-2 Year,Yes,26606,124,86,0
Male,43,1,28,1,1-2 Year,No,32153,26,61,0
Male,20,1,3,1,< 1 Year,No,2630,160,77,0
Female,28,1,28,1,< 1 Year,No,27531,152,296,0
Male,54,1,33,0,1-2 Year,Yes,41537,26,47,0
Female,36,1,39,0,1-2 Year,Yes,50761,124,240,0
Female,35,1,28,0,1-2 Year,Yes,2630,157,270,1
Female,24,1,45,1,< 1 Year,No,25174,152,86,0
Male,23,1,28,0,1-2 Year,Yes,2630,122,79,1
Male,31,1,28,0,1-2 Year,Yes,51182,124,213,1
Male,22,1,33,1,< 1 Year,No,30873,152,70,0
Male,26,1,6,1,< 1 Year,No,31242,152,63,0
Female,47,1,14,0,1-2 Year,Yes,28746,154,34,1
Male,34,1,38,0,1-2 Year,Yes,2630,26,276,1
Female,52,1,28,0,1-2 Year,Yes,30598,26,163,1
Female,33,1,39,0,< 1 Year,Yes,2630,124,120,1
Male,67,1,28,0,> 2 Years,Yes,49294,26,81,1
Male,49,1,28,0,1-2 Year,Yes,2630,124,211,1
Male,46,1,3,0,1-2 Year,Yes,21009,26,40,1
Male,21,1,45,0,1-2 Year,Yes,28951,154,62,1
Male,44,1,41,0,1-2 Year,Yes,2630,156,260,0
Female,39,1,4,0,1-2 Year,Yes,2630,154,145,1
Male,65,1,3,0,1-2 Year,Yes,18175,26,158,1
Male,29,1,41,0,< 1 Year,Yes,31256,152,231,1
Female,42,1,38,1,1-2 Year,No,2630,124,222,0
Female,68,1,28,0,> 2 Years,Yes,30028,26,189,1
Female,25,1,28,0,< 1 Year,Yes,63284,152,28,0
Female,27,1,30,0,< 1 Year,Yes,41325,152,79,1
Female,72,1,28,1,1-2 Year,Yes,24369,26,150,0
Female,52,1,28,1,1-2 Year,No,2630,26,254,0
Male,38,1,15,0,1-2 Year,Yes,26415,26,285,1
Male,22,1,8,0,< 1 Year,Yes,66891,160,49,0
Male,33,1,3,1,< 1 Year,No,33964,152,62,0
Female,43,1,28,1,1-2 Year,No,2630,122,263,0
Male,48,1,28,0,1-2 Year,Yes,46568,156,226,1
Male,52,1,8,0,1-2 Year,Yes,39546,26,178,1
Male,46,1,28,0,1-2 Year,Yes,42376,26,23,1
Female,38,1,46,0,1-2 Year,Yes,34385,154,196,1
Male,27,1,2,0,< 1 Year,Yes,34677,152,12,1
Female,46,1,28,0,> 2 Years,Yes,38581,26,216,1
Male,41,1,13,0,1-2 Year,Yes,26308,26,76,1
Female,21,1,37,0,< 1 Year,No,2630,160,138,1
Male,37,1,50,0,1-2 Year,Yes,44150,26,294,1
Female,23,1,33,1,< 1 Year,No,35746,152,50,0
Male,45,1,15,0,1-2 Year,Yes,33696,124,216,0
Male,57,1,28,0,1-2 Year,Yes,26636,26,262,1
Male,44,1,18,0,1-2 Year,Yes,33002,124,298,1
Male,64,1,33,0,1-2 Year,Yes,24605,124,138,1
Female,28,1,3,0,< 1 Year,Yes,2630,152,292,1
Male,59,1,4,1,1-2 Year,Yes,28181,26,58,0
Female,20,1,28,0,< 1 Year,Yes,27603,160,277,1
Male,25,1,29,0,1-2 Year,Yes,2630,26,241,1
Male,52,1,28,0,< 1 Year,Yes,40623,53,234,1
Female,64,1,24,0,1-2 Year,Yes,2630,26,88,0
Male,44,1,8,0,1-2 Year,Yes,2630,156,72,0
Male,22,1,30,0,< 1 Year,Yes,33460,152,14,1
Male,54,1,46,0,> 2 Years,Yes,21804,154,256,0
Male,36,1,33,0,1-2 Year,Yes,42463,124,192,1
Female,33,1,11,1,< 1 Year,No,26647,152,190,0
Female,73,1,28,0,1-2 Year,Yes,41842,26,54,1
Female,28,1,19,1,< 1 Year,No,36211,124,132,0
Female,25,1,28,0,< 1 Year,Yes,2630,157,120,0
Female,41,1,45,0,> 2 Years,Yes,33199,26,187,1
Male,42,1,17,0,1-2 Year,Yes,31174,124,256,0
Male,43,1,41,0,1-2 Year,Yes,47335,12,131,1
Female,55,1,8,0,1-2 Year,Yes,45236,26,213,0
Male,70,1,41,0,> 2 Years,Yes,32856,12,36,0
Male,67,1,28,0,1-2 Year,No,39641,26,218,0
Female,21,1,41,1,< 1 Year,No,23431,160,171,0
Male,44,1,28,0,1-2 Year,Yes,51355,26,158,1
Female,60,1,8,1,1-2 Year,No,40001,124,71,0
Male,42,1,28,0,1-2 Year,Yes,31809,26,38,1
Male,53,1,28,0,1-2 Year,Yes,44110,26,26,1
Female,31,1,10,1,< 1 Year,No,32160,152,266,0
Male,32,1,28,0,1-2 Year,Yes,50105,26,164,1
Male,71,1,28,0,> 2 Years,Yes,62401,26,61,1
Male,48,1,15,1,1-2 Year,No,23683,31,130,0
Female,52,1,28,0,1-2 Year,Yes,38715,26,102,0
Female,53,1,29,0,1-2 Year,Yes,36114,135,79,1
Male,25,1,13,1,< 1 Year,No,28451,152,54,0
Female,67,1,28,1,1-2 Year,No,38908,26,216,0
Male,29,1,28,0,1-2 Year,Yes,43996,124,129,1
Male,45,1,46,0,1-2 Year,Yes,33580,124,37,1
Male,41,1,28,0,1-2 Year,Yes,24563,124,27,1
Male,49,1,32,0,1-2 Year,Yes,32546,124,177,1
Female,31,1,28,1,1-2 Year,No,2630,124,238,0
Female,41,1,41,0,1-2 Year,Yes,33798,124,84,1
Male,53,1,0,0,1-2 Year,Yes,2630,26,201,0
Female,33,1,38,0,< 1 Year,Yes,23229,163,17,1
Female,26,1,28,1,< 1 Year,No,56163,152,147,0
Male,29,1,28,0,< 1 Year,No,37700,152,278,0
Male,30,1,14,0,1-2 Year,Yes,2630,157,276,1
Male,29,1,50,1,< 1 Year,No,39467,152,140,0
Female,40,1,38,0,1-2 Year,Yes,34451,124,31,1
Female,39,1,28,1,1-2 Year,No,44840,26,222,0
Male,52,1,28,1,1-2 Year,No,60413,26,177,0
Male,21,1,8,1,< 1 Year,No,32618,160,75,0
Male,48,1,28,0,1-2 Year,Yes,38551,25,219,1
Male,37,1,29,0,1-2 Year,Yes,2630,124,175,1
Female,38,1,28,0,1-2 Year,No,36135,26,94,0
Female,42,1,41,0,1-2 Year,Yes,22476,124,19,1
Male,63,1,28,0,> 2 Years,Yes,42620,26,67,1
Male,63,1,28,0,1-2 Year,Yes,37866,26,101,1
Female,54,1,18,1,1-2 Year,No,25329,152,29,0
Male,33,1,35,0,1-2 Year,No,2630,156,257,1
Male,73,1,8,0,1-2 Year,Yes,39703,26,216,1
Female,41,1,41,0,1-2 Year,Yes,2630,157,42,1
Female,49,1,47,1,1-2 Year,No,25415,26,124,0
Male,45,1,28,0,1-2 Year,Yes,49288,26,159,1
Male,25,1,10,1,< 1 Year,No,24038,152,73,0
Male,77,1,28,1,1-2 Year,No,43502,29,126,0
Male,57,1,28,0,1-2 Year,Yes,41649,122,110,1
Male,43,1,35,0,1-2 Year,Yes,20437,124,126,1
Female,28,1,10,1,< 1 Year,No,24453,152,98,0
Male,44,1,28,1,1-2 Year,No,32000,26,109,0
Female,48,1,46,0,1-2 Year,Yes,36585,26,260,0
Female,29,1,11,1,< 1 Year,No,21833,152,79,0
Male,27,1,28,1,< 1 Year,No,24630,152,274,0
Female,38,1,35,0,1-2 Year,Yes,2630,26,26,1
Male,65,1,46,1,1-2 Year,No,31711,26,72,0
Male,23,1,32,0,< 1 Year,Yes,26648,152,105,0
Male,44,1,8,0,1-2 Year,Yes,29798,124,197,0
Female,39,1,28,0,1-2 Year,Yes,2630,154,151,1
Female,34,1,46,0,1-2 Year,Yes,25735,124,231,1
Male,22,1,25,1,< 1 Year,No,24725,152,189,0
Male,22,1,46,0,< 1 Year,Yes,44223,152,125,0
Male,64,1,46,0,1-2 Year,Yes,31739,11,171,1
Male,49,1,28,0,1-2 Year,Yes,34972,124,65,1
Female,43,1,0,1,1-2 Year,No,2630,55,109,0
Male,47,1,41,0,1-2 Year,Yes,27952,124,22,1
Male,28,1,12,0,< 1 Year,Yes,2630,156,51,1
Female,25,1,25,0,< 1 Year,Yes,23154,152,26,0
Male,45,1,11,0,1-2 Year,Yes,34132,124,24,1
Female,44,1,41,0,1-2 Year,Yes,37183,124,165,1
Female,25,1,41,1,< 1 Year,No,36520,152,177,0
Male,25,1,46,1,< 1 Year,No,29641,152,283,0
Male,47,1,9,0,1-2 Year,Yes,38133,124,106,1
Male,38,1,0,1,1-2 Year,No,2630,122,34,0
Female,24,1,28,0,< 1 Year,Yes,42186,152,17,1
Female,42,1,28,0,1-2 Year,Yes,2630,156,12,1
Male,44,1,48,0,1-2 Year,Yes,2630,124,66,0
Male,26,1,21,1,< 1 Year,No,24936,152,193,0
Male,29,1,32,0,< 1 Year,Yes,2630,152,92,1
Female,23,1,11,0,< 1 Year,Yes,144074,152,36,1
Male,53,1,29,0,> 2 Years,Yes,45918,124,62,1
Female,46,1,28,0,1-2 Year,Yes,2630,157,120,1
Female,55,1,28,0,1-2 Year,Yes,2630,124,248,0
Female,23,1,29,1,< 1 Year,No,36295,152,178,0
Male,52,1,28,0,1-2 Year,Yes,90040,26,106,1
Male,44,1,28,0,1-2 Year,Yes,64655,26,240,1
Male,47,1,48,0,1-2 Year,Yes,2630,26,288,0
Male,34,1,43,0,1-2 Year,Yes,41405,124,84,1
Male,47,1,28,0,1-2 Year,Yes,30595,29,187,1
Female,49,1,7,0,1-2 Year,Yes,2630,26,45,0
Male,35,1,16,0,1-2 Year,No,23834,152,252,0
Female,23,1,36,1,< 1 Year,No,33037,152,290,0
Female,21,1,15,1,< 1 Year,No,43982,160,133,0
Female,43,1,15,0,1-2 Year,Yes,32926,156,215,1
Male,48,1,35,0,> 2 Years,Yes,41466,26,108,1
Female,25,1,11,1,< 1 Year,No,34941,152,226,0
Female,32,1,35,1,< 1 Year,No,40215,152,204,0
Male,41,1,8,0,1-2 Year,Yes,43384,7,185,1
Female,65,1,39,0,1-2 Year,Yes,25295,26,197,1
Female,37,1,28,1,1-2 Year,No,76548,124,24,0
Female,22,1,41,1,< 1 Year,No,24018,152,296,0
Female,40,1,15,0,1-2 Year,Yes,29671,152,249,0
Female,24,1,46,1,< 1 Year,No,27852,160,111,0
Male,53,1,47,0,1-2 Year,Yes,35502,124,136,1
Female,25,1,50,0,< 1 Year,No,2630,152,126,0
Male,33,1,36,0,1-2 Year,Yes,26910,124,31,0
Female,29,1,30,0,< 1 Year,Yes,2630,160,225,0
Female,58,1,46,1,1-2 Year,No,30268,124,80,0
Female,33,1,28,0,< 1 Year,Yes,46250,124,237,1
Female,36,1,8,0,1-2 Year,Yes,57831,26,221,0
Male,46,1,50,1,1-2 Year,No,44575,8,282,0
Male,36,1,33,0,1-2 Year,Yes,2630,124,27,1
Male,38,1,28,0,1-2 Year,Yes,31120,26,67,1
Male,70,1,28,0,1-2 Year,Yes,38201,124,115,0
Male,49,1,28,0,> 2 Years,Yes,50489,124,108,1
Male,57,1,38,0,1-2 Year,Yes,30582,26,83,1
Male,54,1,15,0,1-2 Year,Yes,29806,124,292,1
Male,25,1,8,1,< 1 Year,No,2630,151,286,0
Male,60,1,28,0,1-2 Year,Yes,36532,13,190,1
Male,31,1,8,0,< 1 Year,Yes,34905,152,262,1
Male,54,1,28,0,1-2 Year,Yes,29866,26,104,1
Male,54,1,50,0,1-2 Year,Yes,2630,154,210,1
Male,54,1,11,0,1-2 Year,Yes,26001,26,59,1
Female,49,1,28,0,1-2 Year,Yes,49625,26,105,0
Male,62,1,33,1,1-2 Year,No,51750,124,179,0
Male,48,1,28,0,1-2 Year,Yes,37007,52,80,1
Female,25,1,28,1,< 1 Year,No,27157,152,214,0
Female,36,1,36,0,1-2 Year,Yes,2630,157,149,0
Female,50,1,3,0,1-2 Year,Yes,33174,124,146,1
Female,33,1,8,0,1-2 Year,Yes,41162,124,289,0
Male,22,1,3,0,1-2 Year,Yes,43588,124,252,1
Male,23,1,30,0,< 1 Year,Yes,28949,160,37,1
Female,25,1,6,1,< 1 Year,No,28812,26,248,0
Female,34,1,41,1,1-2 Year,No,34270,152,284,0
Male,56,1,28,1,1-2 Year,No,40078,26,203,0
Female,46,1,28,0,1-2 Year,Yes,47577,124,135,1
Male,25,1,29,0,< 1 Year,Yes,59119,26,168,1
Female,54,1,29,0,1-2 Year,Yes,34048,124,286,0
Female,29,1,28,0,< 1 Year,No,44462,124,37,0
Male,48,1,8,1,1-2 Year,Yes,43528,26,204,0
Male,60,1,33,0,1-2 Year,Yes,2630,26,58,1
Male,42,1,37,0,1-2 Year,Yes,33748,124,16,1
Female,34,1,39,0,1-2 Year,Yes,29852,124,71,1
Male,49,1,28,0,1-2 Year,Yes,49788,26,170,1
Male,21,1,6,1,< 1 Year,No,27085,152,288,0
Male,34,1,29,0,1-2 Year,Yes,33091,26,37,1
Male,35,1,12,0,1-2 Year,Yes,32082,124,261,1
Female,35,1,36,0,1-2 Year,Yes,27882,154,275,1
Female,34,1,28,0,1-2 Year,Yes,39033,26,254,1
Male,21,1,36,1,< 1 Year,No,33384,152,225,0
Male,58,1,48,1,1-2 Year,Yes,2630,15,167,0
Male,46,1,39,0,1-2 Year,Yes,37362,26,127,0
Male,46,1,45,0,1-2 Year,Yes,34187,26,37,1
Male,26,1,22,0,< 1 Year,No,27834,152,197,0
Male,57,1,20,0,1-2 Year,Yes,2630,26,25,1
Female,69,1,28,1,1-2 Year,No,38514,122,25,0
Male,48,1,49,0,1-2 Year,Yes,29726,154,184,1
Female,21,1,36,1,< 1 Year,No,37551,160,130,0
Female,41,1,28,0,1-2 Year,Yes,30677,124,41,0
Female,28,1,11,1,< 1 Year,No,30196,152,47,0
Female,21,1,30,1,< 1 Year,No,23760,152,162,0
Male,47,1,28,0,1-2 Year,Yes,42959,124,249,0
Male,79,1,15,1,1-2 Year,No,53948,26,87,0
Female,35,1,39,0,1-2 Year,Yes,26081,124,181,1
Male,25,1,29,1,1-2 Year,Yes,27232,124,40,1
Male,30,1,30,0,< 1 Year,Yes,34697,124,194,1
Female,52,1,28,1,1-2 Year,No,49096,124,226,0
Male,41,1,46,0,1-2 Year,Yes,26505,94,62,1
Female,39,1,28,0,1-2 Year,Yes,47056,122,180,1
Male,45,1,46,1,1-2 Year,No,30094,124,41,0
Female,28,1,28,0,< 1 Year,No,26615,152,154,0
Male,61,1,45,0,> 2 Years,Yes,31927,124,232,1
Female,35,1,23,0,1-2 Year,Yes,25065,154,230,1
Male,49,1,27,0,1-2 Year,Yes,24146,124,92,1
Male,65,1,8,1,1-2 Year,No,45822,152,90,0
Male,24,1,45,0,< 1 Year,Yes,2630,160,80,0
Male,22,1,18,0,< 1 Year,Yes,2630,124,298,1
Female,45,1,28,1,1-2 Year,No,69856,26,119,0
Male,65,1,28,0,1-2 Year,Yes,49795,26,85,0
Male,20,1,30,1,< 1 Year,Yes,24061,160,295,0
Male,48,1,30,0,1-2 Year,Yes,2630,124,216,1
Male,38,1,26,0,1-2 Year,Yes,28514,22,221,1
Female,59,1,8,0,1-2 Year,Yes,55349,124,75,0
Male,21,1,50,0,< 1 Year,Yes,39071,152,43,0
Female,23,1,28,0,1-2 Year,Yes,2630,156,287,0
Male,44,1,46,0,1-2 Year,Yes,27913,90,118,1
Male,22,1,11,1,< 1 Year,No,32755,152,141,0
Male,50,1,41,0,1-2 Year,Yes,38922,124,248,1
Male,55,1,28,0,> 2 Years,Yes,51447,124,53,1
Female,36,1,7,0,1-2 Year,Yes,42746,154,12,1
Male,25,1,35,0,< 1 Year,Yes,2630,160,241,0
Male,57,1,8,0,1-2 Year,Yes,31406,124,139,1
Male,39,1,50,0,1-2 Year,Yes,2630,156,70,1
Female,34,1,46,0,1-2 Year,Yes,27042,124,224,1
Male,53,1,30,0,1-2 Year,Yes,30817,124,15,1
Male,71,1,28,0,1-2 Year,Yes,41401,124,185,1
Male,72,1,28,0,1-2 Year,Yes,59976,26,80,0
Male,61,1,33,0,> 2 Years,Yes,31967,26,27,1
Female,49,1,28,0,> 2 Years,Yes,25879,124,158,0
Male,45,1,28,0,1-2 Year,Yes,49042,124,165,1
Male,46,1,8,0,1-2 Year,Yes,2630,124,156,1
Male,62,1,29,1,1-2 Year,No,41827,26,13,0
Male,66,1,36,0,1-2 Year,Yes,2630,156,205,0
Female,26,1,32,1,< 1 Year,No,36503,152,158,0
Female,27,1,28,1,< 1 Year,No,30175,152,80,0
Female,56,1,28,0,1-2 Year,Yes,40523,26,135,1
Female,20,1,37,0,< 1 Year,Yes,36617,160,223,0
Female,24,1,40,0,< 1 Year,Yes,2630,152,123,1
Female,44,1,47,0,1-2 Year,Yes,28029,26,182,1
Female,73,1,30,1,1-2 Year,No,29750,152,56,0
Male,26,1,46,0,< 1 Year,Yes,22978,160,242,1
Female,22,1,46,1,< 1 Year,No,19694,160,181,0
Male,41,1,28,0,1-2 Year,Yes,28217,122,166,1
Male,61,1,50,0,1-2 Year,Yes,2630,8,246,1
Male,22,1,15,0,< 1 Year,Yes,39463,163,167,1
Male,40,1,39,0,1-2 Year,Yes,29663,124,61,0
Female,54,1,1,0,1-2 Year,Yes,2630,15,72,0
Male,66,1,28,1,1-2 Year,No,77993,124,256,0
Female,47,1,28,0,1-2 Year,Yes,38174,26,228,1
Female,37,1,28,0,1-2 Year,Yes,58964,26,143,1
Female,24,1,41,1,< 1 Year,No,43947,152,46,0
Female,24,1,28,0,< 1 Year,Yes,2630,158,27,0
Male,28,1,28,1,1-2 Year,No,49147,156,19,0
Male,44,1,50,0,1-2 Year,Yes,36840,124,32,1
Male,41,1,31,0,1-2 Year,Yes,2630,155,286,1
Male,38,1,33,0,1-2 Year,Yes,2630,156,219,1
Female,44,1,28,0,1-2 Year,Yes,31782,26,219,1
Female,47,1,28,0,1-2 Year,Yes,31571,26,172,0
Female,23,1,46,1,< 1 Year,No,25655,152,61,0
Male,28,1,50,0,< 1 Year,No,37417,152,44,0
Male,45,1,35,0,1-2 Year,Yes,30949,124,197,1
Female,61,1,46,0,1-2 Year,Yes,23593,156,10,1
Male,54,1,8,0,1-2 Year,Yes,44691,7,13,1
Female,42,1,27,0,1-2 Year,Yes,28422,26,79,0
Male,21,1,28,0,< 1 Year,Yes,40416,152,150,0
Female,59,1,28,0,> 2 Years,Yes,95217,26,232,1
Male,22,1,8,0,< 1 Year,Yes,40466,152,15,1
Male,21,1,15,0,< 1 Year,Yes,22958,152,66,0
Female,61,1,3,0,1-2 Year,Yes,2630,26,271,1
Male,36,1,28,0,1-2 Year,Yes,2630,158,210,0
Female,22,1,28,1,< 1 Year,No,33373,152,109,0
Male,37,1,28,0,1-2 Year,No,41329,124,200,0
Male,57,1,29,0,1-2 Year,Yes,30036,124,248,1
Female,23,1,29,0,< 1 Year,Yes,28378,26,171,1
Female,69,1,28,1,1-2 Year,No,38270,26,21,0
Male,56,1,28,0,1-2 Year,Yes,2630,26,261,0
Female,62,1,28,0,1-2 Year,Yes,31178,26,177,0
Female,45,1,28,0,> 2 Years,Yes,34435,124,27,1
Male,23,1,11,0,< 1 Year,Yes,23566,152,293,0
Male,34,1,45,1,1-2 Year,No,25110,124,267,0
Male,67,1,28,1,1-2 Year,No,48371,26,117,0
Female,65,1,28,0,1-2 Year,Yes,43829,13,208,1
Female,25,1,45,0,< 1 Year,Yes,21112,152,176,0
Female,21,1,42,1,< 1 Year,No,2630,160,183,0
Female,42,1,28,0,1-2 Year,Yes,49393,24,80,1
Male,28,1,47,0,< 1 Year,Yes,34975,152,186,1
Male,21,1,47,0,< 1 Year,No,41954,160,283,0
Male,23,1,11,1,< 1 Year,No,32931,152,133,0
Male,42,1,41,0,1-2 Year,Yes,33761,124,89,1
Female,40,1,41,0,1-2 Year,Yes,61537,60,229,1
Male,42,1,46,0,> 2 Years,Yes,32285,26,205,1
Female,30,1,46,0,< 1 Year,Yes,19282,124,107,1
Female,21,1,30,1,< 1 Year,No,50246,152,276,0
Female,21,1,46,1,< 1 Year,No,31474,152,185,0
Male,38,1,30,0,1-2 Year,No,26241,26,111,0
Male,63,1,28,0,1-2 Year,Yes,64689,124,41,1
Male,25,1,11,1,< 1 Year,No,21822,152,108,0
Female,23,1,47,1,< 1 Year,No,27774,152,132,0
Female,47,1,28,0,1-2 Year,Yes,38202,26,112,1
Female,39,1,8,0,1-2 Year,Yes,31167,124,20,1
Female,43,1,8,0,1-2 Year,Yes,39056,7,242,1
Male,62,1,28,0,1-2 Year,Yes,34576,26,102,1
Female,39,1,11,0,1-2 Year,Yes,38108,26,70,0
Female,34,1,36,0,1-2 Year,Yes,2630,163,211,0
Male,48,1,28,0,> 2 Years,Yes,48687,26,200,1
Female,41,1,36,0,1-2 Year,Yes,30162,122,82,1
Female,24,1,10,1,< 1 Year,No,24186,152,187,0
Male,65,1,28,0,> 2 Years,Yes,44885,26,269,1
Female,36,1,28,0,1-2 Year,Yes,35518,122,13,0
Female,68,1,28,1,1-2 Year,No,49715,124,60,0
Male,66,1,28,0,1-2 Year,Yes,34759,124,52,1
Female,42,1,3,0,1-2 Year,Yes,27064,124,38,1
Female,21,1,22,1,< 1 Year,No,2630,152,87,0
Female,67,1,5,0,1-2 Year,Yes,28512,124,254,0
Female,29,1,43,0,< 1 Year,Yes,31375,124,37,0
