State,County,Area,District,Latitude,Longitude,AveDbh8,ACONIF,HypoOcea,LobaOreg,LobaPulm,LobaScro,NephBell,NephHelv,NephResu,PeltColl,PseuAnom,PseuAnth,PseuCroc,SticFuli,SticLimb,PercentSlope,TransAspect,Elevation,PlotNum,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tday1,tday2,tday3,tday4,tday5,tday6,tday7,tday8,tday9,tday10,tday11,tday12,tave1,tave2,tave3,tave4,tave5,tave6,tave7,tave8,tave9,tave10,tave11,tave12,relh1,relh2,relh3,relh4,relh5,relh6,relh7,relh8,relh9,relh10,relh11,relh12,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12,etpj1,etpj2,etpj3,etpj4,etpj5,etpj6,etpj7,etpj8,etpj9,etpj10,etpj11,etpj12,vpsa1,vpsa2,vpsa3,vpsa4,vpsa5,vpsa6,vpsa7,vpsa8,vpsa9,vpsa10,vpsa11,vpsa12,vpam1,vpam2,vpam3,vpam4,vpam5,vpam6,vpam7,vpam8,vpam9,vpam10,vpam11,vpam12,mind1,mind2,mind3,mind4,mind5,mind6,mind7,mind8,mind9,mind10,mind11,mind12,sfmm1,sfmm2,sfmm3,sfmm4,sfmm5,sfmm6,sfmm7,sfmm8,sfmm9,sfmm10,sfmm11,sfmm12,DegDays
OREGON,Lane,Siuslaw N.F,Mapleton,44.07715,-123.8515778,58.8,247.2909,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.883022243,0.7,1090048,9.54177,11.09871,12.63957,14.50393,17.09263,19.14566,21.73608,22.34608,21.10999,16.96435,11.66307,8.95088,2.08655,2.55219,3.4048,4.4248,6.52522,8.62958,10.22827,10.30869,8.89566,6.46827,4.21219,1.89655,6.6048,7.73046,9.00263,10.53263,12.92741,15.00044,17.20085,17.60388,16.30044,12.83044,8.72741,6.17219,5.81916,6.82741,8.02566,9.46699,11.81044,13.89044,15.98521,16.32824,15.00783,11.71783,7.94177,5.42524,72.7608,69.6433,67.8739,65.7739,64.9739,65.5872,63.4739,62.2175,61.487,65.1175,73.1872,73.9828,275.4474,240.7734,228.2956,163.4434,97.2131,70.7261,21.0042,20.5131,56.5434,153.2043,310.5126,325.1168,3.883,7.755,15.236,26.192,39.928,50.358,54.231,44.153,28.55,14.069,5.755,3.314,974.263,1052.697,1147.61,1272.044,1490.044,1704.869,1961.869,2012.344,1852.738,1480.48,1126.652,945.869,709.48,733.739,779.305,837.305,968.869,1119.175,1246.002,1252.911,1139.436,965.044,824.741,700.175,2634.095,2190.583,1810.639,848.689,-265.628,-803.488,-1471.105,-1163.606,-291.061,1095.897,2932.464,3148.44,4917.666,7990.073,13803.878,20736.227,26421.797,29067.234,27985.266,22437.047,15740.277,9497.423,5611.88,4325.382,39039.359
OREGON,Lane,Siuslaw N.F,Mapleton,44.07763889,-123.7832583,44.3,119.6616,0,1,1,0,1,0,0,1,0,1,1,0,1,55,0.178606231,0.6,1090052,9.58216,11.24872,12.96072,14.88454,17.52105,19.65411,22.36721,23.00027,21.63688,17.2776,11.80454,8.96216,2.10143,2.58178,3.48178,4.53216,6.62449,8.74867,10.35177,10.38827,8.93249,6.48211,4.26178,1.91143,6.63216,7.83178,9.22416,10.80799,13.23105,15.35828,17.63138,18.03372,16.63143,13.02449,8.83454,6.18216,5.84216,6.91872,8.22416,9.70872,12.07449,14.20449,16.36138,16.69483,15.28488,11.88449,8.0376,5.44143,72.7583,69.3656,67.2,65.1073,64.1,64.6,62.3,60.9,60.3344,64.4,72.9417,74,269.2928,236.4273,221.7968,159.6928,94.6173,68.076,20.2689,19.8344,54.9411,146.9657,305.8613,318.7957,2.421,6.421,14.765,26.421,40.765,51.8,55.838,44.804,27.565,12.11,4.421,2.383,975.938,1059.556,1164.867,1295.488,1520.105,1744.484,2016.105,2067.338,1892.11,1499.449,1134.794,946.594,710.516,735.244,783.244,843.938,975.827,1127.9,1256.827,1259.589,1142.244,966.244,828.244,700.627,2617.878,2184.485,1760.24,804.299,-317.556,-873.24,-1528.297,-1190.57,-277.552,1094.251,2925.983,3114.093,3438.92,6581.537,12830.498,20387.117,26632.377,29592.922,28365.273,22249.516,14953.084,8225.943,4168.771,2783.106,39771.773
OREGON,Lane,Willamette,Blue River,44.07883333,-122.416525,54.7,90.05893,0,1,1,0,1,0,0,0,1,0,1,0,0,46,0.482550239,1.6,1090132,7.18315,9.58565,12.42785,15.03785,18.67206,21.79565,26.15978,27.02557,23.64535,17.49956,9.84535,6.26307,-0.59662,-0.12114,1.30947,2.96557,5.25978,7.78978,9.68697,9.30088,7.14118,4.25697,1.77978,-0.70623,4.11338,5.75956,8.04596,10.28175,13.38596,16.27588,19.66917,20.04338,17.14346,12.28315,6.66557,3.51368,3.29338,4.73527,6.87167,9.00197,11.96618,14.79557,17.92338,18.16338,15.39338,10.88315,5.81557,2.78315,71.2053,65.7368,62.3421,60.3022,57.7969,57.1,52.4399,49.939,51.6421,57.9022,70.9,73.7978,213.2067,191.8294,174.9105,155.5685,104.1364,81.7544,30.675,23.4961,63.2553,128.2544,271.9067,248.8619,3.053,7.053,14.894,26.474,41.474,53.412,60.811,50.346,31.337,14.894,5.474,2.451,819.478,919.118,1075.338,1250.956,1535.596,1849.807,2289.807,2344.175,1954.596,1428.285,978.697,785.478,583.89,604.838,670.899,755.11,888.088,1056.75,1202.057,1171.447,1010.899,827.47,694.478,579.868,2037.43,1720.817,1287.378,761.476,-244.318,-784.83,-1578.394,-1325.76,-307.572,820.817,2554.858,2412.626,5620.217,9162.76,14963.236,21654.002,27046.18,29368.043,28413.047,23252.578,16668.301,10706.618,6459.68,4822.961,37055.125
OREGON,Lane,Willamette,Blue River,44.07760278,-122.2115333,24.8,56.74386,0,1,1,1,0,0,0,1,1,0,0,0,0,58,0.969846321,2.9,1090144,5.18962,7.25247,9.92514,12.63654,16.5958,20.07338,24.76254,25.53418,21.88314,15.70302,7.61247,4.37011,-2.66038,-2.25086,-0.8102,0.79162,3.18162,5.82169,8.18878,7.91744,5.53811,2.44762,-0.41904,-2.94027,2.09962,3.51114,5.69314,7.97331,11.3138,14.46205,18.23102,18.59151,15.44211,10.48102,4.45065,1.48962,1.26962,2.50162,4.56247,6.71436,9.89314,12.95254,16.4798,16.73078,13.71144,9.08029,3.60114,0.71907,70.5171,65.7982,62.8811,60.3927,57.1933,56.0049,51.7933,49.7811,51.5818,57.386,70.5049,72.2889,237.9564,211.2971,190.7649,172.5764,111.3042,84.3309,29.6744,20.186,67.1193,136.9182,299.3382,278.2146,5,9.951,17.829,26.951,38.951,49.115,59.115,56,40.829,23,9,4,710.478,785.514,914.829,1070.036,1340.18,1646.387,2093.502,2141.502,1753.46,1267.902,838.636,679.533,501.4,517.344,575.362,646.544,766.733,922.867,1085.733,1066.429,905.478,728.296,591.533,491.344,2224.564,1834.336,1354.949,917.227,-94.446,-630.154,-1535.834,-1534.14,-553.677,656.182,2723.382,2658.146,12674.018,17201.586,22675.062,27146.91,29323.43,30088.021,29716,27702.738,23879.6,18746.096,13643.891,11391.745,29999.479
OREGON,Lane,Willamette,Blue River,44.07711111,-122.1432028,39.1,104.5886,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0.999314766,4.4,1090148,3.2565,4.78439,7.03186,9.62003,13.76214,17.53411,22.54439,23.25425,19.47425,13.40242,5.13269,2.50494,-4.60703,-4.28506,-2.90561,-1.40575,0.95467,3.65255,6.60481,6.47706,4.01494,0.77692,-2.59731,-5.09561,0.1565,1.21297,3.11383,5.27369,8.71411,12.06425,16.26467,16.64467,13.38425,8.42481,2.08453,-0.47717,-0.66547,0.25467,2.06397,4.11214,7.36255,10.59439,14.5748,14.8665,11.7448,7.09283,1.27086,-1.28717,70.2436,66.5339,64.4972,61.8858,58.0183,56.2844,52.6972,50.9858,52.9183,58.5014,70.9169,70.8114,267.0814,233.6744,213.7561,195.4772,125.8336,93.4281,31.7028,20.5858,76.1281,151.252,330.1631,313.6883,0,5,11.633,19.831,31.831,42.986,54.986,51,35.633,18.803,5.633,0,616.917,666.578,763.494,888.636,1125.636,1407.608,1848.425,1893.425,1535.425,1103.692,709.564,589.55,433.578,443.944,492.719,550.55,653.903,792.719,974.692,965.747,813.719,645.931,503.761,417.733,2670.814,2196.744,1776.929,1359.857,271.59,-355.303,-1387.542,-1375.142,-307.718,929.633,3132.631,3136.883,12226.448,16506.174,22278.207,27157.924,29941.344,30807.43,30381.352,27898.219,23556.902,18232.029,13229.624,11014.066,22521.211
OREGON,Lane,Willamette,Blue River,44.07657778,-122.0748722,51.8,136.5506,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.328989969,4.4,1090152,3.19355,4.78439,7.13799,9.83064,14.059,17.87704,22.91979,23.6054,19.71439,13.56979,5.15714,2.40355,-4.80011,-4.46746,-3.00746,-1.45286,0.95714,3.6608,6.5363,6.3873,3.83169,0.58169,-2.7192,-5.28746,0.04455,1.13979,3.14074,5.38339,8.89439,12.27805,16.46254,16.8218,13.45815,8.45254,2.05714,-0.61645,-0.79645,0.15979,2.06614,4.19339,7.51174,10.76979,14.73254,14.99915,11.77355,7.07794,1.2208,-1.43645,69.736,66.0635,63.8905,61.21,57.3825,55.5,51.7275,50.0275,52.0275,57.4815,70.4635,70.445,264.9195,231.9105,210.392,191.9195,121.828,90.273,30.5275,19.51,72.109,147.873,325.9195,310.3375,0,2,7.365,15.825,29,41.9,51.46,42.825,25.191,10.09,1.825,0,612.085,662.81,764.804,895.529,1139.355,1427.805,1871.979,1915.365,1542.815,1105.894,708.27,583.545,427.085,438.085,489.085,548.545,654.27,793.27,969.545,959.545,803.085,636.625,499.545,411.36,2649.195,2263.105,1875.597,1444.432,319.28,-354.256,-1289.99,-1132.489,-34.632,1165.932,3204.432,3103.375,3953.159,8115.567,14911.921,21760.396,27080.506,29599.682,28417.926,23322.375,16802.668,10136.041,4780.924,2816.966,22688.818
OREGON,Lane,Willamette,McKenzie,44.07600556,-122.0065583,51.9,136.851,0,0,1,0,0,0,0,1,0,0,0,0,0,57,0.904508516,3.9,1090156,3.8201,5.63643,8.22927,11.04271,15.2461,18.99954,23.93982,24.62833,20.70643,14.49475,6.0682,3.00517,-4.25808,-3.8799,-2.35315,-0.73329,1.71489,4.41489,7.05545,6.84052,4.24726,1.02861,-2.05822,-4.67822,0.6401,1.88657,4.06136,6.40299,9.91131,13.24968,17.2901,17.61861,14.22178,9.18819,2.86657,-0.01483,-0.2099,0.88164,2.93968,5.15629,8.48461,11.70968,15.5001,15.73694,12.47685,7.76326,2.00657,-0.8299,69.5493,65.4339,62.8014,60.1698,56.5823,54.9507,50.933,49.1014,50.9372,56.5014,69.9325,70.6163,252.2976,223.3083,195.9455,176.7651,108.559,81.2562,28.4028,17.1837,63.7209,137.8725,309.2455,294.499,0,4.358,10.717,19.535,32.535,44.535,54.4,47.433,30.61,15.075,4.358,0,639.424,699.578,816.233,961.024,1220.173,1521.968,1972.968,2014.313,1621.164,1162.354,750.071,609.931,444.944,457.944,513.112,578.6,690.903,836.889,1005.41,990.093,826.782,657.438,524.931,431.121,2522.976,2111.05,1627.238,1181.6,77.005,-523.488,-1402.381,-1298.596,-281.091,911.4,2961.705,2944.99,8224.249,12012.301,17734.365,23486.225,27739.689,29645.164,28729.809,24807.984,19418.895,13673.285,9153.253,7168.114,25176.346
OREGON,Lane,Willamette,McKenzie,44.07538889,-121.9382333,42.9,117.8506,0,0,1,0,0,1,1,1,1,1,0,0,0,25,0.439065369,3.3,1090160,4.5639,6.59781,9.41139,12.32686,16.48139,20.14139,24.96592,25.66592,21.77781,15.50592,7.08938,3.73686,-3.59968,-3.18124,-1.63124,0.0339,2.53234,5.25234,7.65843,7.39485,4.76843,1.57328,-1.31766,-3.96124,1.3439,2.74423,5.05781,7.48295,10.98592,14.27592,18.14748,18.46686,15.0739,10.01686,3.77938,0.70686,0.4839,1.71234,3.89234,6.18295,9.50781,12.69781,16.3139,16.5339,13.2739,8.54234,2.88938,-0.10314,69.4346,64.8453,61.8157,59.0642,55.8,54.5,50.2296,48.4,50.0296,55.6,69.1843,70.8251,241.4313,216.4251,185.8799,166.361,101.5,75.4251,26.4,15.8453,58.9095,132.2799,299.0189,283.1157,1.547,4,10.547,21.358,36.358,49.547,58.547,48.547,29.094,12.547,3.547,0,672.749,743.485,875.328,1035.201,1311.044,1626.592,2082.653,2124.592,1712.938,1228.843,800.296,642.391,467.547,482.391,541.391,611.938,732.296,887.296,1047.296,1028.938,857.749,683.938,553.938,455.094,2366.35,2052.251,1531.835,1022.87,-112.097,-732.165,-1550.964,-1346.511,-283.739,933.835,2883.773,2831.157,5486.832,9287.714,15661.747,22759.711,28320.896,30877.502,29826.16,24396.854,17657.15,10998.986,6396.936,4542.938,28111.924
OREGON,Deschut,Deschutes N,Bend,44.07165833,-121.5965194,20.2,67.20855,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.963591919,6.6,1090180,0.04681,0.96426,2.9812,5.76172,10.34172,14.76573,20.27025,20.73025,16.14479,10.18521,1.48426,-0.67721,-8.61508,-8.22414,-6.39456,-4.89414,-2.47361,0.21238,3.93534,3.87935,0.92893,-2.54561,-6.42414,-9.29508,-3.35414,-2.64668,-0.70574,1.56426,5.29426,9.03426,13.83332,14.09279,10.14733,5.16775,-1.62225,-4.06319,-4.27414,-3.62267,-1.69668,0.43426,3.93426,7.49385,12.10279,12.30681,8.53733,3.82279,-2.46267,-4.97815,66.7906,65.3254,65.1401,61.9802,57.1349,53.8401,51.1401,50.0906,52.5947,57.2906,69.5359,66.7463,197.4526,168.3767,147.5366,129.006,71.433,55.0023,27.9349,13.1,46.4519,86.3089,209.4442,229.0738,0,0,0,9,22,35,48.094,43,25.094,11,0,0,476.189,501.84,579.84,683.492,889.586,1150.237,1580.426,1607.374,1239.639,881.935,541.84,451.746,318.094,328.094,378.147,424.147,508.746,619.798,808.84,805.788,652.746,505.693,377.147,301.651,1974.526,1683.767,1475.366,1020.06,32.33,-499.977,-1211.579,-1202,-288.314,522.089,2094.442,2290.738,9590.054,13776.911,19972.279,26101.883,30381.992,32165.992,31382.289,27311.672,21638.721,15435.095,10598.403,8547.586,14594.442
OREGON,Deschut,Deschutes N,Bend,44.07077222,-121.5283583,14.8,67.2511,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.033209786,5.7,1090184,1.50435,2.81996,5.31653,8.34869,12.80089,17.09212,22.34432,22.79872,18.23872,12.21432,3.53432,0.77435,-7.62782,-7.11442,-5.22906,-3.62565,-1.09565,1.67435,4.99218,4.83218,1.72778,-1.74222,-5.29442,-8.23565,-2.08442,-1.08661,1.16091,3.63212,7.32432,11.01556,15.50775,15.72215,11.73215,6.71775,0.05556,-2.76565,-3.05442,-2.13785,0.04655,2.36432,5.85432,9.38556,13.67215,13.81875,9.98435,5.23775,-0.87225,-3.72565,65.6028,63.4219,62.266,58.8783,54.9219,52.4096,49.444,48.2124,50.166,54.6124,67.0779,65.8028,149.8134,127.7255,108.5131,92.7911,55.1346,43.3563,25.3219,12.3,36.5563,64.2129,158.6134,175.2381,0,0,4.381,13,26.34,40,52,44,25,10,0,0,523.657,563.561,663.778,791.654,1023.775,1313.679,1761.115,1785.556,1377.339,982.118,612.778,497.657,343.781,357.781,413.657,466.657,562.997,688.997,871.437,861.561,691.657,537.121,411.217,327.781,1498.134,1277.255,949.311,537.911,-265.207,-766.437,-1358.781,-1241,-384.437,332.129,1586.134,1752.381,6887.232,10808.462,17118.771,23965.781,29187.277,31515.969,30533.844,25487.885,19028.418,12481.836,7822.445,5976.083,18380.869
OREGON,Lane,Siuslaw N.F,Waldport,44.12469722,-124.0574389,11,10.27778,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.821393831,0.8,1092036,9.6709,10.96852,12.10752,13.78697,16.21019,18.0709,20.31201,20.86285,20.03146,16.46935,11.59935,9.20174,2.40285,2.83273,3.54329,4.44118,6.53357,8.59229,10.18468,10.37706,9.12551,6.77468,4.44484,2.20368,6.81046,7.7609,8.73062,10.10725,12.40046,14.33257,16.32229,16.73312,15.7334,12.65118,8.78162,6.44329,6.04118,6.90162,7.82935,9.11808,11.37257,13.33201,15.25229,15.62396,14.58285,11.62201,8.02245,5.7034,73.4083,70.8944,69.8155,67.8072,67.3083,68.2956,66.9083,66.0167,64.7028,67.3155,74.1155,74.1956,292.3597,250.7276,242.4248,171.2049,100.6532,75.956,23.5111,22.5111,60.156,166.5542,319.4863,337.7947,8.083,13.083,21.083,31.083,43.012,51.222,56.211,50.095,37.956,22.155,11.083,7.083,988.312,1055.229,1126.329,1236.046,1439.13,1633.174,1855.201,1904.285,1787.185,1463.201,1130.356,963.595,725.706,748.495,786.75,838.468,969.551,1116.34,1242.623,1258.789,1157.579,985.706,838.623,715.579,2673.014,2140.942,1770.664,779.549,-326.826,-777.106,-1507.419,-1327.831,-537.12,978.734,2862.363,3158.363,9456.556,13432.451,19525.092,25356.375,29283.684,30874.85,30186.598,26479.348,21134.887,15219.385,10502.686,8404.162,38139.121
OREGON,Lane,Siuslaw N.F,Mapleton,44.12530833,-123.9890556,47.8,99.48016,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.17860619,1,1092040,9.22561,10.52464,11.70078,13.47464,16.00167,17.92878,20.33975,20.91284,19.87878,16.15167,11.17167,8.76264,2.02986,2.4667,3.18967,4.09975,6.2467,8.32381,9.99786,10.21497,8.90478,6.50084,4.09678,1.8567,6.39264,7.3487,8.34484,9.77878,12.15581,14.14292,16.26381,16.69698,15.55678,12.35264,8.38561,6.03967,5.63264,6.49581,7.44878,8.78878,11.12573,13.12975,15.17381,15.564,14.39678,11.32967,7.63581,5.30967,73.5028,71.0394,69.9078,67.6683,67.0703,67.8703,66.3703,65.4703,64.4703,67.3703,74.3386,74.4683,298.4244,255.1308,245.1625,174.8922,102.1908,77.633,23.8406,22.8386,62.2311,171.3452,328.2349,345.836,6.675,11.655,19.655,29.675,42.675,51.992,56.972,49.647,35.358,19.647,9.655,5.675,960.084,1025.67,1097.6,1209.284,1416.284,1612.589,1848.678,1900.284,1766.975,1434.967,1100.678,937.084,706.497,729.181,767.478,818.767,950.786,1095.795,1227.489,1245.2,1140.181,967.489,818.478,698.181,2777.319,2224.954,1842.305,858.672,-301.017,-783.422,-1527.733,-1310.678,-438.437,1104.388,2992.685,3282.435,7949.361,11943.591,18147.178,24631.699,29410.975,31492.773,30605.775,26013.895,19944.434,13598.483,8905.574,6993.09,37162.305
OREGON,Lane,Siuslaw N.F,Mapleton,44.12588056,-123.9206722,55.8,152,0,1,0,0,0,0,0,0,0,0,1,1,1,60,0.066987296,0.7,1092044,9.70791,11.18704,12.61495,14.41056,16.92654,18.91128,21.36215,21.95215,20.89093,16.94143,11.7823,9.15424,2.3351,2.79021,3.59913,4.56424,6.64985,8.73474,10.33108,10.43683,9.0923,6.70158,4.43546,2.14035,6.80387,7.87826,9.06178,10.53178,12.87776,14.89776,17.01863,17.41424,16.24337,12.90826,8.88863,6.38985,6.02387,6.98898,8.10704,9.48776,11.79302,13.82337,15.84898,16.19913,14.99424,11.82387,8.11352,5.64985,73.0108,70.1072,68.5576,66.4596,65.7561,66.5087,64.6596,63.5087,62.5158,65.8648,73.5596,74.1489,282.6679,244.6627,232.8116,165.3979,97.9418,72.2015,21.9194,21.3122,57.7979,157.7325,314.3714,330.5275,10.892,16.892,24.892,34.965,46.928,55,60.511,55.892,43.383,26.857,14.892,9.418,988.071,1063.51,1151.898,1271.791,1485.302,1693.215,1939.215,1988.776,1846.215,1487.898,1138.985,959.669,722.265,746.23,790.158,845.669,977.633,1127.108,1254.669,1263.755,1154.791,980.791,838.23,712.244,2489.012,1973.638,1556.45,605.039,-475.343,-927.985,-1656.65,-1519.544,-723.51,744.753,2696.94,3013.309,12067.627,16413.975,22305.133,27543.578,30779.154,31979.195,31399.578,28410.641,23720.822,17996.908,13118.147,10930.018,39267.816
OREGON,Lane,Siuslaw N.F,Mapleton,44.12641111,-123.8522861,19.9,27.35298,0,1,0,0,0,0,0,0,0,1,1,0,1,40,0.956772719,0.6,1092048,9.56774,11.15436,12.75033,14.64202,17.23494,19.31617,21.93558,22.55558,21.29494,17.08664,11.73436,8.98067,2.16779,2.64131,3.5019,4.51067,6.60961,8.72008,10.34194,10.41305,9.00533,6.57241,4.31131,1.98131,6.65067,7.79897,9.10664,10.64664,13.04728,15.13956,17.36792,17.76961,16.45067,12.94669,8.80897,6.22236,5.86838,6.89897,8.12787,9.57833,11.92728,14.01897,16.13961,16.48733,15.15189,11.83067,8.02669,5.48236,72.9543,69.7772,67.811,65.6941,64.8292,65.3941,63.2941,61.9941,61.3415,65.1169,73.2169,74.1848,279.6959,243.0031,228.7675,163.7026,96.8636,70.4806,21.4064,20.7941,57.57,154.4031,313.8362,328.5193,9.772,14.941,23.894,34.772,46.772,55.877,61.602,55.543,42.497,25.543,13.543,8.543,977.469,1057.3,1155.897,1281.728,1501.728,1720.015,1982.558,2033.728,1870.605,1491.792,1133.13,949.241,713.474,738.305,784.533,842.364,974.364,1126.072,1255.487,1261.474,1147.826,972.305,830.533,704.428,2494.04,2011.682,1546.947,593.878,-481.283,-971.509,-1695.603,-1513.898,-699.198,752.192,2732.067,3020.354,10931.174,15191.633,21297.014,26907.475,30561.459,32090.27,31430.055,27914.943,22912.875,16930.137,11990.805,9910.63,39409.891
OREGON,Lane,Siuslaw N.F,Mapleton,44.1269,-123.7839083,6.4,7.859542,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0.784893524,0.7,1092052,9.4363,11.10227,12.81383,14.77469,17.43369,19.58772,22.34261,22.98,21.57033,17.1763,11.66966,8.83033,2.02436,2.51455,3.41033,4.45033,6.55175,8.68839,10.33402,10.37805,8.92403,6.4598,4.19752,1.84194,6.51349,7.7163,9.10524,10.70872,13.14772,15.29436,17.61,18.01422,16.58858,12.95455,8.72611,6.07772,5.73033,6.81314,8.11208,9.6163,11.99772,14.14175,16.3398,16.68402,15.24838,11.82175,7.93369,5.33772,72.9422,69.4683,67.4403,65.1683,64.1925,64.6,62.2739,60.9664,60.4422,64.57,73.0739,74.2,276.6248,241.202,224.2706,161.9456,95.0772,68.4109,20.8825,20.2719,57.0859,150.5073,312.7456,325.9054,2.778,6.336,13.672,25.617,39.914,50.672,54.672,43.933,27.008,12.356,4.095,1.814,968,1051.577,1155.752,1286.697,1511.772,1737.294,2013.436,2064.878,1887.052,1492.455,1126.838,939.403,706.228,731.489,779.805,839.086,971.086,1123.402,1254.805,1259.208,1141.544,964.525,824.122,697.228,2680.128,2234.609,1818.867,850.952,-286.554,-836.058,-1486.014,-1159.214,-239.391,1122.046,3004.619,3202.823,3254.156,6623.289,12606.42,19921.215,25971.5,28908.381,27623.615,21792.623,14663.093,8224.78,4112.635,2640.552,39507.562
OREGON,Lane,Willamette,Blue River,44.12772778,-122.3476611,27.1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.992403881,2.5,1092136,5.85509,7.97856,10.62611,13.23098,17.02655,20.36019,24.93368,25.74855,22.2296,16.11796,8.27796,5.01509,-1.87064,-1.43491,-0.05004,1.51204,3.84204,6.40264,8.68345,8.40694,6.15753,3.13345,0.341,-2.129,2.80936,4.27204,6.41856,8.61447,11.83004,14.85915,18.531,18.91613,15.89717,11.00145,5.15204,2.19996,1.99509,3.27204,5.28856,7.37343,10.439,13.38428,16.811,17.07996,14.19613,9.63041,4.31204,1.44613,71.1487,66.2896,63.1324,60.8513,57.8955,56.8,52.594,50.3836,52.2896,58.1896,70.9557,72.9547,235.5389,209.7736,191.0145,171.8145,115.09,90.5551,32.9141,24.2349,71.1655,138.5655,295.0902,275.9451,5.339,9.339,17.781,28.339,41.826,53.383,63.339,57.061,40.016,21.633,8.722,4.339,746.998,828.266,961.962,1118.1,1386.413,1689.507,2133.447,2185.019,1805.413,1312.494,880.753,714.998,531.834,549.406,607.938,681.102,803.649,960.858,1123.206,1102.043,944.998,764.511,625.555,521.894,2189.891,1836.254,1358.918,867.985,-145.708,-695.946,-1634.358,-1526.528,-488.824,715.04,2689.246,2624.952,10910.637,15167.745,21176.146,26740.906,30361.488,31769.938,31144.838,27742.949,22707.416,16796.443,11946.492,9820.59,32093.014
OREGON,Lane,Willamette,Blue River,44.12686389,-122.2108778,33.8,87.20652,0,0,1,0,0,0,0,0,0,0,0,0,0,77,0.526167964,2.7,1092144,5.32651,7.44386,10.15993,12.88127,16.8344,20.28307,24.95705,25.73833,22.06833,15.87487,7.79174,4.49093,-2.46567,-2.05349,-0.61561,0.99354,3.38444,5.99572,8.30619,8.02273,5.66273,2.57619,-0.22434,-2.75434,2.25651,3.69912,5.91174,8.19647,11.53179,14.65732,18.39784,18.75886,15.60354,10.63226,4.63599,1.63779,1.43093,2.69784,4.77386,6.93961,10.11391,13.14174,16.63226,16.88438,13.86668,9.22668,3.787,0.8688,70.834,65.9085,62.7957,60.3186,57.2212,55.9872,51.6782,49.5654,51.4526,57.3186,70.6,72.3788,240.1934,215.1355,192.2183,173.3082,112.203,85.5748,30.418,21.1867,68.028,138.8035,302.7689,280.464,6,10.229,19,28,40,50.771,60.771,57.34,42.872,24.33,10.229,5,718.326,795.587,928.848,1086.694,1359.147,1667.206,2115.636,2163.967,1772.386,1280.194,850.145,687.326,509.192,524.852,583.639,656.113,778.459,934.061,1094.799,1074.012,912.767,734.639,600.326,497.98,2215.934,1864.938,1333.183,893.082,-117.97,-667.377,-1579.715,-1565.687,-605.882,633.793,2720.814,2649.64,13959.38,18176.264,23612.965,27736.799,29984.602,30709.449,30345.637,28218.211,24769.25,19669.576,14950.06,12854.299,30620.406
OREGON,Lane,Willamette,McKenzie,44.12637222,-122.1424917,41.6,143.1302,0,1,1,1,1,0,0,1,1,0,1,1,0,40,0.178606231,4.6,1092148,2.806,4.21783,6.31965,8.83162,13.02188,16.83625,21.93534,22.62756,18.81756,12.77783,4.50756,2.04378,-4.95622,-4.65256,-3.32282,-1.87309,0.46914,3.10914,6.22286,6.14784,3.69313,0.42286,-3.06531,-5.53282,-0.244,0.72442,2.51901,4.61097,8.0773,11.42756,15.74469,16.13691,12.85691,7.9094,1.52416,-0.93256,-1.06622,-0.21164,1.50149,3.48123,6.74979,9.97534,14.08102,14.38967,11.25718,6.60351,0.72416,-1.73649,70.3895,67.0555,65.1882,62.6909,58.5498,56.5249,53.0026,51.466,53.5909,58.9804,71.4162,70.7895,278.3886,244.0408,222.5584,203.8833,133.0767,99.7805,33.9909,22.6026,84.1054,159.5107,343.2689,326.448,0,0,4.856,12,24.249,36.393,45.642,36.267,19.481,6.847,0.856,0,599.379,643.47,731.562,848.26,1077.574,1349.665,1788.56,1833.756,1483.325,1065.758,681.444,570.13,422.183,431.934,477.379,532.13,631.47,763.444,949.248,944.352,795.379,629.156,486.907,403.934,2783.886,2440.408,2075.052,1678.833,579.05,-93.987,-1074.993,-898.24,256.637,1382.843,3407.013,3264.48,3097.905,5935.777,11549.146,18568.146,24515.035,27468.926,26293.988,20373.975,13515.554,7407.641,3744.133,2552.645,20962.752
